V14,V10,V17,V4,V11,V3,V12,V16,V7,V2,V19,V21,NormalizedAmount,V27,V9,Class
-6.76333439062322,-5.00924850212751,-3.75412806618729,4.41666124290876,4.67572941865677,-5.23451329584052,-8.16718805173089,-3.81175840977789,-3.87808845483572,2.42643280600508,1.55419726345897,0.551179689117248,-0.292031706299541,0.600484916486359,-0.166199039175942,1
-5.24930454889762,-3.95581234352737,-1.31205856007348,3.81919458538265,3.57205481558784,-4.76975183220974,-7.18645159050588,-2.64147310915178,-3.05924503160896,2.00148526626613,1.11826355175812,0.343282648722251,-0.292031706299541,0.395170669257609,0.415382113237262,1
-6.60806825219469,-6.23456133227108,-4.83511205239717,2.35709625199132,5.45074606689486,-4.13742198305023,-7.33371406736393,-2.60247787045261,-3.51368687087654,3.26158454822833,0.351948943356815,0.501543149467536,-0.292031706299541,0.264028160503965,-1.20716636120056,1
-6.59055029705192,-6.19988176274188,-4.21448627485607,2.62536815276644,4.36671348631445,-3.82274226552205,-8.24326243368313,-3.02845238846152,-3.43055914949085,3.40279371307631,-0.265421595374812,0.454031931736316,-0.292031706299541,0.530980986346765,-0.776941494554916,1
-9.05799252943745,-3.94423849794435,1.52450091526025,7.38024451788662,6.35507773663404,-7.42389358948559,-7.30974798382371,-1.07311652692728,-1.49649705633444,4.09391182702914,-0.0897244112241547,0.375026285129017,-0.292031706299541,0.618323805168482,-2.35119015933267,1
-11.7367291212569,-7.45484065078351,-3.53552351168246,5.70150043141163,7.38805512292025,-5.92612969400656,-10.4752286504099,-2.44235398293755,-1.71340206347108,4.91785071056565,-2.07145048844325,0.615641835107552,-0.292031706299541,0.894766671515833,-3.79635425171163,1
-11.5434979157865,-6.81081309938215,-3.20438340295762,6.79679668055103,7.62008905836908,-6.89143771650147,-10.2852825163315,-2.68928420445067,-2.43665252687714,4.31352332575143,-1.31449509665307,0.536892074447128,-0.292031706299541,0.891024688365269,-3.37163857159343,1
-7.67866801029943,-5.52627805985834,-5.84426647937357,4.52249960508858,6.66243683071252,-5.92003738034463,-8.52546492534563,-4.47813659534324,-4.68405393631569,2.66067027657541,2.17738568653903,0.743314023428983,-0.292031706299541,0.620866538820488,-0.694695511200349,1
-7.01990155916612,-5.3903302556601,-6.2883575087823,4.4559228120932,6.45418752494833,-5.66081393141405,-8.48534657377678,-4.6498642988132,-4.71614294470093,2.48195386638743,2.26298478762517,0.756052550277073,-0.292031706299541,0.748534284767756,-0.718326066573691,1
-7.50616937408145,-6.7167200227127,-6.30475338603049,2.73066814884895,6.35361231915591,-4.50849778617728,-8.60164826276464,-3.69451599830956,-4.23525308290613,3.6396539992044,0.357987030484253,0.645103275621378,-0.292031706299541,0.552590914653841,-1.30527913344307,1
-7.41771206475053,-6.99990663386522,-6.29314531907376,2.80533625940251,6.31620967716699,-4.46825973145511,-8.67081800476226,-3.65280196004741,-4.2612371974404,3.44264397684973,0.364810482193887,0.66792657242141,-0.292031706299541,0.418012467185258,-1.43939587542941,1
-9.40542306160986,-5.57602263642415,-9.8025617903912,4.32819855298178,4.80232276125089,-3.11437220079491,-10.833164469314,-7.55234220350747,-4.57726462658038,1.69569365346656,1.74050729036196,0.481829697240067,-0.2906410791266861,-1.00204142597227,0.472016953377646,1
-10.924186865147,-7.19160424618226,-2.77511389701838,6.37974188053221,7.10298858788516,-7.65361621324071,-9.92869994299538,-2.37942098527078,-3.10356974550479,5.8563932148043,-1.38218756352589,0.734774950378595,-0.292031706299541,0.28028415690056,-3.83115371623455,1
-10.8606980453666,-7.29780335001461,-2.76009701528795,6.39582974649419,7.07166913682445,-7.61846283574893,-10.001046368327,-2.36085672411086,-3.10455736262141,5.79364414692454,-1.38555780172735,0.716719907055995,-0.292031706299541,0.413139555823146,-3.87865758023391,1
-3.73802333366749,-1.9877731876087,-5.1361351026702,4.85389435139681,4.69039566550924,-4.48955807274398,-6.9980424321007,-2.01354268083989,5.43127092073166,0.258555160773118,1.66339401354543,-1.05236825623151,24.859963843693503,1.98591321801306,-0.775680092900109,1
-19.2143254902614,-12.8409338181318,-15.5033921000669,9.00714687170235,12.0189131816199,-11.0347272274446,-17.7691434633638,-10.2666091836641,-7.81044074525876,5.97355569173344,-0.410480977392724,1.6465182926595,-0.292031706299541,2.11974873337031,-5.90282812214984,1
-9.63468971263612,-5.15309460989926,0.891934540534899,6.09414095882864,4.65408842254301,-5.72687201536627,-7.83953899762349,-0.663203945673478,-0.591118212837213,3.91479678866992,-2.00547660274646,0.149895683076911,-0.292031706299541,0.527937749881352,-2.53071281390832,1
-14.690729133641,-11.4204509744097,-18.5873662058916,6.66627300324451,10.8530116481991,-9.80410344235714,-15.969207520809,-12.2271892780267,-10.0899311630826,4.14198623236944,3.16699890688552,1.86567876848945,-0.292031706299541,1.9772583297728,-3.2495156171301,1
-18.8220867423816,-13.1934150665232,-15.2270075099256,8.60755678650129,11.6197234753825,-11.4264670967961,-17.6316063138707,-10.0310966568698,-8.13858941693861,7.09891625215749,-0.501750653452579,1.75708522742867,-0.292031706299541,1.8815287524148,-6.27279046836547,1
-9.44037499459843,-4.13784019622865,1.63200885764087,7.42694037455047,4.57011280759332,-7.53560659365729,-7.62916958856017,-1.23395828198259,-1.34103599607144,4.19963266902077,-0.287188855297045,0.316093599204254,-0.292031706299541,0.627393270472548,-2.20322443100109,1
-8.13869488434773,-4.59495176285009,-10.2467554066001,5.4676845487781,5.27550585077254,-4.47513271259153,-11.3490285500915,-6.65359434741365,-4.10421487278526,2.69386747884008,0.991486122257293,0.573898081112651,-0.3059379780280906,-1.50845793363219,-1.49846813107494,1
-7.84094220494304,-4.13889121357616,-9.93176515376766,5.92819080241929,5.14940878300581,-5.59835426695611,-11.1240186070579,-6.77706923974191,-4.48742195988547,3.04446910225824,1.50492485905709,0.650988236282379,0.1166736198025309,-1.33177732223058,-1.3070104231933,1
-6.22060535304292,1.01511287978593,-5.04473569177435,3.26463274045175,3.18718689736493,-1.18849800365476,-7.00432728360605,-3.07509188469837,-0.954940039087007,3.10093489093256,-0.662462068430895,1.68866543097474,2.192462800723126,-3.03627132936069,2.82082866173719,1
-18.4937733551053,-11.853866972601,-14.4412111342765,10.3432280604117,11.6692047358121,-13.7054072869097,-17.2286622386187,-10.6294973901353,-9.3012886151434,7.01671438495857,1.2702262705049,1.88773772551451,-0.292031706299541,1.93422076005943,-5.65421202641103,1
-13.8837785491112,-11.5619497720699,-18.1030037037729,6.68995065770063,10.446846814514,-11.0633302799459,-15.4790524832016,-11.911483017197,-11.1999752166959,5.22544230971559,3.12692935212663,2.00288287701632,-0.292031706299541,1.42771309550336,-3.42930426351801,1
-18.0499976898594,-13.1366983691039,-14.7449024646768,8.59434189301081,11.228470279576,-12.7528112729386,-17.1313009454468,-9.7235653091894,-9.25279393795831,8.28742055534983,-0.574675143795817,1.84616479291417,-0.292031706299541,1.57471478384204,-6.32980084623466,1
-17.7216383537133,-11.7971810675777,-13.9590853730538,10.330099825448,11.2779207278067,-15.0317142097481,-16.7283393320915,-10.3220166783853,-10.4156978119079,8.20479650456012,1.19726633504633,1.97698839609887,-0.292031706299541,1.62720907623952,-5.71124797098224,1
-17.4759212828566,-11.7121866242875,-13.7991476446987,10.3133493732845,11.1524905985837,-15.4962220036783,-16.5581971409376,-10.222203169604,-10.7883728387388,8.63621438967976,1.16202614780693,1.9905453513529,-0.292031706299541,1.60595762479265,-5.68931118776998,1
-3.26647554459315,1.07741752106048,-5.269876299726,2.507298518227,3.33850216040272,-1.57293870931742,-6.54261034532574,-4.84238307827835,-1.59390073966645,2.90208643306647,1.95922405409272,1.96359666634146,-0.1475455430399109,-3.90808047547799,1.90896268593707,1
-0.330305803751441,-0.592472935320844,2.29899822072815,3.17025757451452,1.07272839973578,0.394684329076182,-2.54755681422931,0.335642172519614,-0.0229887284923858,0.898474023721059,-1.53270721248432,-0.423553904215867,-0.2532332081768877,0.0129477659306532,0.860043617194172,1
-0.45607695680899,-0.554223900525873,1.70702446635297,3.02404970580847,0.154921008931302,0.0823341450498769,-2.77675657494788,0.857322735948866,0.0535578385040748,0.942289402014327,-0.865104609842214,-0.502635558485173,-0.2532332081768877,-0.0030411199129353,0.883797757350066,1
1.50079377517002,-0.164562674892883,0.115114264650572,1.73159516277684,0.500376369958899,2.04100272504592,-3.0217601822032,0.706047712602575,0.266155169970928,1.11145278248281,-2.54852159198286,0.159387389394564,-0.2512863301348908,-0.100845186803931,0.58025540346041,1
-17.230202160711,-11.6271935556579,-13.6392089915234,10.2966027898053,11.0270590938161,-15.9607281345144,-16.3880541668327,-10.1223919213552,-11.1610570028797,9.06761342731767,1.12678437819631,2.00410994522741,-0.292031706299541,1.58469734677224,-5.66737554592835,1
-11.8521613037824,-11.7868116556041,-18.3888105354245,8.61789514115238,9.36907905765884,-13.510931139095,-15.0941631493865,-10.6882417917386,-9.46253281088355,6.96770866359565,2.38280793552097,2.08608300107406,10.35127242386316,0.626646780979254,-4.89700552817542,1
-10.140200337183,-11.2014000859835,-17.5066115481045,9.64831072711484,9.32879925655782,-12.4667657248211,-13.1049334662012,-10.0986706554809,-21.9228110340575,3.85415032971366,1.60687003263877,-1.1598299509044,16.6442775691837,3.05235768679424,-4.43316165783721,1
-15.0663743633461,-13.6705451263516,-12.8041408991277,11.2703523334822,10.5452629545898,-17.7126323688621,-15.0226996343749,-8.6687392723375,-16.5358068114174,6.50318451651946,0.579200358016368,-2.47596222945688,-0.292031706299541,2.70656616161759,-6.81527289964437,1
-9.80988150207055,-12.9389293107706,-17.5420303090874,10.1072738734101,8.80568196718575,-16.5870729373632,-13.5561301301468,-9.50521044515487,-15.6003233044816,4.48826730168204,2.06937744931751,-2.0896096332232,2.319287998887498,1.2124772080589,-5.3046309683427,1
-14.6663889726541,-14.166794659606,-12.6025964553952,11.165525840514,10.2777688628065,-19.0269123426632,-14.9854337328686,-8.33324249555463,-14.9133299850456,7.47232389650112,0.604625910708604,-2.44488368228,-0.292031706299541,2.26294237384391,-7.1750966153358,1
-14.4915983463022,-13.3482776536659,-12.4398049728466,11.927511869244,10.1875873241664,-21.405835744128,-14.5639797552132,-8.2641288443605,-15.4716122801735,7.42136996239257,0.753149847889189,-2.36683606243662,-0.292031706299541,2.17190494464567,-6.38012489838839,1
-14.2483158270781,-13.2616517082667,-12.2809648581754,11.9061699078901,10.0637897462894,-21.8723173644566,-14.3947668016721,-8.16163244506225,-15.8334427819606,7.87515679273047,0.719787682108791,-2.36234492751884,-0.292031706299541,2.16112922373151,-6.35683349086288,1
-14.0047761755606,-13.175198078736,-12.1220088158237,11.8853128922128,9.93981974172569,-22.3385905133352,-14.2254557039818,-8.0594194070953,-16.1964186599881,8.32658106147414,0.686227163597458,-2.3568962794623,-0.292031706299541,2.14924707788821,-6.33368515594745,1
-13.7610179615936,-13.0888909176936,-11.9629542349435,11.8648680803607,9.81570317447819,-22.8046864614815,-14.0560611837648,-7.95744722625995,-16.5603681078199,8.7759971528627,0.652498045264831,-2.35063374523783,-0.292031706299541,2.13642447085514,-6.31065843275059,1
-13.5170724083842,-13.0027093010697,-11.8038151924676,11.8447765860728,9.69146098207319,-23.2706305232856,-13.8865951585248,-7.85568149439455,-16.9251520440555,9.22369194937548,0.618624412799665,-2.34367359429797,-0.292031706299541,2.12279575423083,-6.28773594816964,1
-13.2729650621928,-12.9166361091709,-11.6446032058862,11.8249902296814,9.56711029521397,-23.7364434105216,-13.7170673789468,-7.75409405936683,-17.2906566748216,9.66990017304097,0.58462597267458,-2.33611095619483,-0.292031706299541,2.10847085205046,-6.26490348784789,1
-13.0287170264518,-12.8306571996417,-11.4853277896478,11.8054692105913,9.44266526535108,-24.2021422329158,-13.5474858999444,-7.65266166506753,-17.6567879964837,10.1148157246654,0.550519004149565,-2.32802441621057,-0.292031706299541,2.09354057112569,-6.24214930949065,1
-12.7843458873548,-12.7447607871859,-11.3259968724596,11.7861803616399,9.31813768535999,-24.6677412485732,-13.3778574339457,-7.55136493140559,-18.02346767268,10.5586001882538,0.516317073274611,-2.31947946208034,-0.292031706299541,2.07808058379956,-6.21946362785238,1
-0.971757538368114,-0.859862301810301,2.61145033447876,3.1236723071222,1.124059382453,-0.678876186687009,-3.76387384832398,1.45757852763076,0.397585526006899,1.33897371069007,-1.56381522671193,-0.377503243008699,-0.2625504102350159,-0.0249206212266212,0.41113497684127,1
-8.64045910049478,-9.66878891236125,-13.6841395944616,6.18596883540498,7.39441941053863,-19.1336024646827,-11.6356300484755,-7.69556878829619,-13.8978265981985,10.3939171427504,1.26834277321029,1.57754822493456,1.0845501321095812,1.688135896398,-2.84495398482036,1
-9.82505442102721,-9.22282550730978,-14.2595985921417,6.0172946473619,6.32936467621872,-19.8189818085279,-8.95219071159749,-7.54168742379503,-14.1188648469369,10.5417508026636,1.43226792970939,1.72585282658181,1.0845501321095812,1.70752055210726,-4.09955143059712,1
-9.57466229922106,-9.15336803834587,-14.1027718764864,6.04661174671427,6.21088301172371,-20.3638859739149,-8.77857203246194,-7.41848727872681,-14.4094479851747,10.8196653713117,1.39031436050276,1.7298040916597,1.0845501321095812,1.68406299250578,-4.07385571204177,1
-2.23862224442526,-0.369908966047961,1.77645429510255,2.67568785863118,1.83449419801385,-0.962975334759173,-0.491243315415958,1.47792560308038,0.316192138064781,1.13014648418496,-1.30699464468423,-0.166736918429935,-0.2536503963287442,0.0151590212632604,-1.1433427947576,1
-9.09253265181295,-9.04039624894471,-13.7974745003699,6.03851541556808,5.96620250720685,-21.4029168131391,-8.46396612952571,-7.1863755078292,-14.856123673178,11.5863805198184,1.32116655982617,1.74113559593371,1.0845501321095812,1.62879253147016,-4.05335328722588,1
-8.82935922766409,-8.9286556608751,-13.6297209427085,6.0862356342864,5.8492930661792,-21.9191735807843,-8.26164983722413,-7.0709530089254,-15.3579518065836,11.8179219897853,1.27209136353211,1.74680154191934,1.0845501321095812,1.62105238966989,-3.99986076978115,1
-8.57897327333454,-8.85919405880884,-13.4728970076501,6.11554110191771,5.73081553744459,-22.4640827464876,-8.08803351213651,-6.94774606726094,-15.6485074722661,12.0958932259299,1.23014255193802,1.75072984045421,1.0845501321095812,1.59762136835254,-3.97416161954102,1
-8.32860088836825,-8.78972336330438,-13.3160791903173,6.14482097803751,5.61234710799626,-23.0090029136283,-7.91442236630349,-6.82452417207669,-15.9390026942523,12.3739891389716,1.18820420779718,1.75460760918813,1.0845501321095812,1.57424873519633,-3.94845491908543,1
-8.078240669038,-8.72024451506225,-13.1592668578419,6.17407791004356,5.49388683652872,-23.5539329441267,-7.7408158639401,-6.7012888702885,-16.2294437253382,12.6521968313004,1.1462752482696,1.75844007534189,1.0845501321095812,1.55092845004664,-3.92274144947115,1
-7.82789139878016,-8.6507583293562,-13.0024594617382,6.20331419234722,5.3754339072439,-24.098871851647,-7.56721354069937,-6.57804150255676,-16.519835984614,12.9305051249875,1.10435473489394,1.76223176917351,1.0845501321095812,1.52765527810284,-3.89702188761405,1
-7.57755201800709,-8.58126551626339,-12.8456565242928,6.23253182330679,5.25698760960799,-24.6438187771226,-7.39361499215009,-6.45478323655342,-16.8101841919321,13.2089042844176,1.06244185030067,1.76598663639159,1.0845501321095812,1.5044246600224,-3.87129682308601,1
-7.3272215995796,-8.51176669710133,-12.6888576275064,6.26173255148578,5.1385473219039,-25.1887729688701,-7.22001986441493,-6.33151509399145,-17.1004924771637,13.4873857909274,1.02053587929144,1.76970812949114,1.0845501321095812,1.48123260638065,-3.84556677176243,1
-7.07689932873899,-8.44226241787632,-12.5320624040465,6.2909179135006,5.02011249777419,-25.7337337663194,-7.0464278465108,-6.20823797273981,-17.3907644695894,13.7659421584186,0.978636193358608,1.77339928248294,1.0845501321095812,1.45807561131952,-3.81983218698836,1
-6.82658448658054,-8.37275316035861,-12.375270529796,6.32008926518927,4.90168265513877,-26.2787005866145,-6.87283866404082,-6.08495266503583,-17.6810033715155,14.0445667815106,0.936742237936608,1.77706277243531,1.0845501321095812,1.43495058143483,-3.79409346877414,1
-6.57627643636006,-8.303239351259,-12.2184817176797,6.34924780743689,4.78325736701241,-26.8236729135114,-6.6992520739678,-5.96165987257541,-17.9712120192706,14.3232538097233,0.894853521838799,1.78070097046593,1.0845501321095812,1.41185477685432,-3.76835097141465,1
-6.32597461208273,-8.233721369876,-12.0616957125199,6.37839460769688,4.6648362538527,-27.3686502881266,-6.52566786025865,-5.83836021908828,-18.2613929340355,14.6019980426299,0.852969608454831,1.78431598423494,1.0845501321095812,1.38878576213598,-3.74260500983864,1
-4.8528669146236,-3.46568908576121,-4.83555830647772,1.92186300234526,2.35161910622909,-1.45949519977085,-3.82670531942496,-2.61736133003734,-2.81426265960526,0.965681439446855,-0.385884175181753,0.603127128021142,0.0189125295508274,0.565124825956713,-0.695262639845074,1
-5.84352838067721,-8.12096173759343,-11.7562556050179,6.37089534679314,4.41994345577668,-28.4074244550982,-6.21094112120869,-5.60659732565665,-18.7094788213717,15.3658043803315,0.783577593799492,1.79682638880552,1.0845501321095812,1.33215305903359,-3.72227873753244,1
-3.18216808481143,-3.65142656863483,-5.84121800175148,3.36177713733967,0.987277021963291,-1.50528777523306,-3.83478156926117,-2.95430081252595,0.303653111125521,-0.0713403777285035,-1.15585017273094,0.882940442444742,9.85759977749965,0.220694023253282,-2.24588195188782,1
-5.58044712038062,-8.00915938639777,-11.5885435992809,6.41844174657532,4.30309581759563,-28.923755945104,-6.00866000668561,-5.49107326163426,-19.2108964179086,15.5981926625554,0.734573493016404,1.8021491336386,1.0845501321095812,1.32480949279508,-3.66873493861418,1
-5.33014378246253,-7.93964241937325,-11.4317569116986,6.44759140152748,4.18467368942509,-29.4687320925264,-5.83507521523889,-5.36777527618834,-19.5010840750712,15.8769229879536,0.69268841200477,1.80576978392608,1.0845501321095812,1.30173396497076,-3.64298981925263,1
-5.07984568135779,-7.87012194292549,-11.2749725851252,6.47673117996833,4.06625507293473,-30.0137124857248,-5.66149242261771,-5.24447151974264,-19.791248405247,16.1557014298057,0.650807370688892,1.8093709332884,1.0845501321095812,1.27868097084218,-3.61724178604255,1
-4.82955244300835,-7.80059820772759,-11.1181904509172,6.50586178736296,3.94783971729026,-30.5586968214292,-5.4879114860488,-5.12116240451142,-20.0813910746494,16.4345245512223,0.608930080519071,1.81295397464878,1.0845501321095812,1.25564890085966,-3.59149104711596,1
-4.57926372815218,-7.7310714411342,-10.9614103561188,6.53498386355181,3.8294273949908,-31.1036848245812,-5.31433227604015,-4.99784830436345,-20.371513594495,16.7133892350242,0.567056279787444,1.8165201713562,1.0845501321095812,1.23263629519904,-3.56573779124378,1
-7.07736060637589,-1.88484243991678,6.24498710234308,4.70769143992869,3.79256535985687,-3.93287026485548,-1.46047112296734,2.4932276042067,1.672734122106,2.82916799881581,-2.67995024218857,-0.106994395673876,-0.2964817132526769,0.0091462814112417,-2.78301108805298,1
-7.31157981735935,-2.33593332652232,6.50927165018434,4.36008935234848,2.11151686706104,-2.97167900258071,-2.59194964968951,2.29060783198994,1.98761635466291,2.60857946990866,-3.28615008214787,-0.0631678773494982,-0.2964817132526769,-0.130918311231478,-2.75753451251209,1
-10.3848897408947,-4.59238980599474,0.409735840500415,5.80936957402456,5.47939151009669,-5.81035344453706,-5.65785754091816,-0.701882908954806,-0.824203333436328,3.54975512877325,-1.95429995537505,0.371121111209288,-0.2964817132526769,0.553254713878568,-3.75905945636624,1
-2.97131675769274,-2.89525166830126,-4.90809850732764,1.72168007534123,3.02816223099618,-2.88000365579163,-2.54917730779636,-4.70201182527384,-3.8013245024591,0.34404807190464,3.0016850593747,0.8999311755668,0.1154220553469614,0.489035020411905,0.864065471140902,1
-0.913786970583513,3.24508640095346,0.0220452070437295,2.86129223993172,0.675287853392807,1.19993009832405,-0.677096334427304,-1.0245020918608,1.7677604489638,0.885657038258755,0.484758940230455,0.546589339675499,1.1515783618411903,-2.53244529803097,0.0697358066743391,1
-4.74441333023745,-2.73415555507211,-4.93111196829858,3.81354418795523,2.36843367282003,-1.65217304572257,-3.65680265130054,-2.47951355643698,-2.20231792699069,1.72873464521162,-0.90268980289448,0.262201510185118,-0.3059379780280906,0.57656075692479,-2.03389204830362,1
-2.73594037401519,-3.58281002008802,-5.07947908460579,2.57204626116115,1.97582106179607,-2.18273279614299,-3.50054226479879,-4.04629299726117,0.268048730691862,0.0202179180614602,1.66926055335833,1.02642111100453,9.666944792101235,0.196778974067123,-2.37402736257173,1
-4.65280380668112,-2.13317644293659,-3.21861825150599,3.24161746276725,2.75617194535395,-2.06618033324968,-2.24286436771513,-0.775666019840941,-1.51552137985061,1.5548897630737,-0.686196723569762,0.371773459120687,-0.0414406897510777,0.418434531995645,-1.99984603560986,1
0.0383719793321978,0.644549730341658,-0.219143226460215,2.52086280678918,1.1205051770709,0.862918740651629,1.23777331256672,0.0854063439558358,-0.123372251574041,0.416413936043849,-0.655269928208246,-0.159387123973102,-0.2848004450006953,0.0210082653765087,-0.673597550149872,1
-5.32728665168661,-2.83487115980611,-5.09518287931609,3.64394526899047,2.80200512615164,-2.59656116696059,-4.39273243849001,-1.35938947657172,-2.27578851019488,1.69987344643198,-0.124137989024621,0.469211944535006,-0.0422750660547906,0.551001873896763,-2.04241592376479,1
-9.6576265944335,-3.71744992918956,-9.27663556929158,1.28624391005241,3.90739912775712,-2.84012564998452,-7.22000368560677,-4.73866234284944,-2.20605624197635,2.59145816263611,0.17774563450317,1.77446009213068,1.436517869559171,-0.268649222026483,-0.292885036315821,1
-11.1820634139742,-7.06074618169306,-13.3892507167674,5.42094070941518,4.72997415443333,-5.05296813449749,-8.62905440849263,-6.53298227788478,-5.47911745062699,3.13178963278262,0.432054206519352,1.19269353963797,-0.0414406897510777,1.37329957704625,-3.90820579292615,1
-0.895433620751722,-0.121653217684609,2.03119574973193,0.817253270463702,0.0243696057661544,0.0052218157286719,-1.07381224038496,-0.103527023620705,-0.974072997078786,1.49126972926361,0.38676063692414,2.83959610796444,-0.2953692115143929,0.626282771397878,-0.0031590736890201,1
-9.37787845231763,-3.55198400939375,-9.09423129737693,1.36186594394607,3.77974953895486,-3.26304158740062,-6.98477147722078,-4.65207119462111,-3.06995821412732,2.70853541135777,0.132330776389272,1.80787725006384,0.5367820887220136,-0.310518998304807,-0.213356097435365,1
-8.41668121212274,-6.0677981503786,-14.5708366290177,5.62311973109633,3.83978771072745,-3.93711139061868,-8.27784094846266,-7.86265882647354,-5.77887959312275,3.36830621710984,2.41438956859515,1.48359421639379,-0.2001112501738284,1.30023645611458,-4.46710312294842,1
-7.89190877856627,-6.31970750896333,-14.2650559534715,5.48719863078843,3.77960220775921,-4.19729878550198,-8.07709364590223,-7.9540700449952,-5.65131373987331,4.04560138120513,2.8921696850147,1.08032273397717,-0.292031706299541,1.16696149168342,-5.01549098658195,1
-8.05104890186539,-6.54624181523522,-14.3296261567476,5.50567203744754,3.53820204012168,-3.62820236883577,-8.04228514248667,-7.39595692479141,-6.65203112089008,4.14086717613266,2.46384303909831,1.58255593340505,-0.178973717146433,0.900925137512513,-4.67940204045465,1
-7.62865191597326,-6.60046062150676,-14.0646239413114,5.54745334718879,3.36784560815482,-4.45402724041253,-7.88897751950988,-7.53340432942796,-6.80505305303552,4.51835470349753,2.52578492424474,1.69104203001122,-0.2425253789459046,0.635788870982512,-4.91712959933528,1
-7.68780276684597,-7.52436833681058,-13.2772997431934,4.45522984017686,2.95434436554049,-5.11836337307965,-7.09982534281257,-8.52085016639749,-7.28132786701771,4.38289736244467,3.62333181402755,1.55047296606276,-0.1048532888332637,0.473934221832509,-3.6796585127756,1
-8.60475886835984,-7.8335555711125,-12.6243936527694,5.25284201867297,3.6573495649865,-6.73039574613665,-7.7814479532704,-6.55397325691037,-6.31169852901067,5.64943864783758,1.64541389333247,1.19488835625662,1.2473925740508969,0.210214051535782,-5.41628435913526,1
-8.29965953059956,-7.50211219093686,-12.075932061394,5.90271545151069,3.67670318691664,-7.06497672861513,-7.64298306727846,-6.79279505972775,-6.95867914257843,5.77651621042963,2.62662452479163,1.12864107441301,1.2473925740508969,0.303444581632884,-5.54152882782373,1
-5.274865818881,-0.794993881662565,-4.69843344927136,4.42066620155728,3.26606601582438,-3.00002392240282,-2.71918495125522,-2.99583037811248,-5.28343533467969,-5.19836019923329,3.02526099185501,-0.734307916555449,-0.1347517730496453,1.93742140287106,0.658176428693037,1
-1.95887596969497,-1.96530880945923,2.49832484974359,1.15825311047012,0.159743522312315,-0.187726849232163,-0.490697387341298,-1.34126935794233,2.78516254594393,-1.64354066791439,1.4060448737262,0.447180121733859,10.496871088861075,-0.308554718022245,0.94000553101046,1
-4.66257695501824,-1.95980925751416,3.90282478361756,1.99882440095464,2.80433477984687,-1.34615039129229,0.312424168769405,1.00141391934549,0.230307373480955,1.17950120574809,-0.888087464222472,-0.311999618117422,-0.292031706299541,0.0967012906089022,-0.167594341704434,1
-7.2083115791564,-2.04216786301424,6.4435098643744,4.77770088131929,1.84409317018026,-4.05067950821309,-2.42593281501277,2.37529619792022,1.74408581794948,2.84479469928473,-2.88977035831304,-0.176541018596848,-0.292031706299541,0.0099789442639121,-2.45019774688553,1
